SeasonStart,Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,HomeEloPre,AwayEloPre,HomeEloPost,AwayEloPost,ExpectedHomeWinProb,ExpectedAwayWinProb
1994,1994-95,1994-10-31,QPR,Liverpool,2.0,1.0,1470.5629502137378,1545.236534396789,1480.9850389850105,1534.8144456255163,0.4788955614363641,0.5211044385636359
1994,1994-95,1994-11-01,Everton,West Ham,1.0,0.0,1387.84056722589,1475.1278815375751,1398.6243483674978,1464.3441003959674,0.46081094291961117,0.5391890570803888
1994,1994-95,1994-11-01,Ipswich,Leeds,2.0,0.0,1393.4542145839441,1571.489859339987,1406.7266126505283,1558.217461273403,0.3363800966707952,0.6636199033292047
1994,1994-95,1994-11-02,Sheffield Weds,Blackburn,0.0,1.0,1524.6300857867345,1617.1645108648831,1515.563774314526,1626.2308223370917,0.45331557361042685,0.5466844263895732
1994,1994-95,1994-11-02,Southampton,Norwich,1.0,1.0,1454.0311824324626,1497.886249787729,1453.5668281040685,1498.3506041161231,0.5232177164197102,0.47678228358028985
1994,1994-95,1994-11-02,Coventry,Crystal Palace,1.0,4.0,1501.1953299435747,1486.223286339118,1489.0703417699124,1498.3482745127803,0.6062494086831217,0.3937505913168783
1994,1994-95,1994-11-05,Norwich,Everton,0.0,0.0,1498.3506041161231,1398.6243483674978,1494.051970011609,1402.9229824720119,0.7149317052257093,0.28506829477429074
1994,1994-95,1994-11-05,West Ham,Leicester,1.0,0.0,1464.3441003959674,1458.6594492081358,1472.475750837043,1450.5277987670602,0.5934174779462223,0.40658252205377765
1994,1994-95,1994-11-05,Blackburn,Tottenham,2.0,0.0,1626.2308223370917,1458.3921610440536,1630.4753916215836,1454.1475917595617,0.7877715357753989,0.21222846422460107
1994,1994-95,1994-11-05,Crystal Palace,Ipswich,3.0,0.0,1498.3482745127803,1406.7266126505283,1504.2416963207086,1400.8331908426,0.7053289096035908,0.29467109039640915
1994,1994-95,1994-11-05,Leeds,Wimbledon,3.0,1.0,1558.217461273403,1508.178931440037,1565.1521131206566,1501.2442795927834,0.6532674076373102,0.34673259236268983
1994,1994-95,1994-11-05,Liverpool,Nott'm Forest,1.0,0.0,1534.8144456255163,1557.2505040043754,1543.7374616553495,1548.3274879745422,0.5538491985083343,0.44615080149166575
1994,1994-95,1994-11-05,Man City,Southampton,3.0,3.0,1493.0738826820534,1453.5668281040685,1490.2856626046716,1456.3550481814502,0.6394110038690912,0.3605889961309088
1994,1994-95,1994-11-05,Newcastle,QPR,2.0,1.0,1630.3382070704565,1480.9850389850105,1634.9494714154534,1476.3737746400136,0.769436782750151,0.23056321724984896
1994,1994-95,1994-11-06,Aston Villa,Man United,1.0,2.0,1448.5921699496346,1641.8833607939375,1442.2508391417753,1648.2246916017968,0.3170665403929713,0.6829334596070287
1994,1994-95,1994-11-06,Chelsea,Coventry,2.0,2.0,1508.0532145817645,1489.0703417699124,1505.8182728979032,1491.3052834537737,0.6117470841930626,0.38825291580693744
1994,1994-95,1994-11-06,Arsenal,Sheffield Weds,0.0,0.0,1556.562969620525,1515.563774314526,1553.735188690324,1518.391555244727,0.6413890465100528,0.3586109534899472
1994,1994-95,1994-11-07,Nott'm Forest,Newcastle,0.0,0.0,1548.3274879745422,1634.9494714154534,1549.0922341600601,1634.1847252299356,0.4617626907241088,0.5382373092758912
1994,1994-95,1994-11-09,Liverpool,Chelsea,3.0,1.0,1543.7374616553495,1505.8182728979032,1550.9914445279508,1498.564290025302,0.6373008563699435,0.3626991436300565
1994,1994-95,1994-11-09,Wimbledon,Aston Villa,4.0,3.0,1501.2442795927834,1442.2508391417753,1507.9472882969,1435.5478304376586,0.6648495647941682,0.33515043520583176
1994,1994-95,1994-11-10,Man United,Man City,5.0,0.0,1648.2246916017968,1490.2856626046716,1652.6629344440898,1485.8474197623786,0.7780878578853535,0.2219121421146465
1994,1994-95,1994-11-19,Coventry,Norwich,1.0,0.0,1491.3052834537737,1494.051970011609,1499.6721565527225,1485.6850969126601,0.5816563450525539,0.4183436549474461
1994,1994-95,1994-11-19,Ipswich,Blackburn,1.0,3.0,1400.8331908426,1630.4753916215836,1395.361609644224,1635.9469728199597,0.27357905991879927,0.7264209400812007
1994,1994-95,1994-11-19,Nott'm Forest,Chelsea,0.0,1.0,1549.0922341600601,1498.564290025302,1536.0141286643243,1511.6423955210378,0.6539052747867945,0.3460947252132055
1994,1994-95,1994-11-19,Sheffield Weds,West Ham,1.0,0.0,1518.391555244727,1472.475750837043,1525.4341062072529,1465.4331998745172,0.647872451873703,0.352127548126297
1994,1994-95,1994-11-19,Man United,Crystal Palace,3.0,0.0,1652.6629344440898,1504.2416963207086,1657.2932603774552,1499.6113703873432,0.7684837033317259,0.2315162966682741
1994,1994-95,1994-11-19,Wimbledon,Newcastle,3.0,2.0,1507.9472882969,1634.1847252299356,1519.830988341491,1622.3010251853445,0.4058149977704452,0.5941850022295547
1994,1994-95,1994-11-19,Southampton,Arsenal,1.0,0.0,1456.3550481814502,1553.735188690324,1467.4268029938935,1542.6634338778808,0.446412259377833,0.553587740622167
1994,1994-95,1994-11-19,Tottenham,Aston Villa,3.0,4.0,1454.1475917595617,1435.5478304376586,1441.923128702434,1447.7722934947863,0.6112231528563877,0.38877684714361227
1994,1994-95,1994-11-19,QPR,Leeds,3.0,2.0,1476.3737746400136,1565.1521131206566,1487.2001926706685,1554.3256950900018,0.4586790984672577,0.5413209015327423
1994,1994-95,1994-11-20,Leicester,Man City,0.0,1.0,1450.5277987670602,1485.8474197623786,1439.8186327947612,1496.5565857346776,0.5354582986149424,0.46454170138505757
1994,1994-95,1994-11-21,Everton,Liverpool,2.0,0.0,1402.9229824720119,1550.9914445279508,1415.404866853494,1538.5095601464686,0.37590578092589294,0.624094219074107
1994,1994-95,1994-11-23,Leicester,Arsenal,2.0,1.0,1439.8186327947612,1542.6634338778808,1451.045592079024,1531.4364745936182,0.4386520357868684,0.5613479642131316
1994,1994-95,1994-11-23,Tottenham,Chelsea,0.0,0.0,1441.923128702434,1511.6423955210378,1442.2027987393913,1511.3627254840806,0.48601649815213555,0.5139835018478645
1994,1994-95,1994-11-26,Newcastle,Ipswich,1.0,1.0,1622.3010251853445,1395.361609644224,1615.5184602922527,1402.1441745373158,0.8391282446545925,0.16087175534540754
1994,1994-95,1994-11-26,Liverpool,Tottenham,1.0,1.0,1538.5095601464686,1442.2027987393913,1534.2914988069629,1446.420860078897,0.710903066975286,0.28909693302471395
1994,1994-95,1994-11-26,Arsenal,Man United,0.0,0.0,1531.4364745936182,1657.2932603774552,1533.3096051956777,1655.4201297753957,0.4063434698970229,0.593656530102977
1994,1994-95,1994-11-26,Chelsea,Everton,0.0,1.0,1511.3627254840806,1415.404866853494,1497.1529231517861,1429.6146691857884,0.7104901166147239,0.28950988338527606
1994,1994-95,1994-11-26,Leeds,Nott'm Forest,1.0,0.0,1554.3256950900018,1536.0141286643243,1562.1091179500472,1528.2307058042788,0.6108288569977323,0.38917114300226774
1994,1994-95,1994-11-26,West Ham,Coventry,0.0,1.0,1465.4331998745172,1499.6721565527225,1454.6930932347311,1510.4122631925086,0.5370053319893074,0.46299466801069256
1994,1994-95,1994-11-26,Man City,Wimbledon,2.0,0.0,1496.5565857346776,1519.830988341491,1505.503457527572,1510.8841165485967,0.5526564103552841,0.4473435896447159
1994,1994-95,1994-11-26,Norwich,Leicester,2.0,1.0,1485.6850969126601,1451.045592079024,1493.0265827974804,1443.7041061942036,0.6329257057589832,0.3670742942410168
1994,1994-95,1994-11-26,Crystal Palace,Southampton,0.0,0.0,1499.6113703873432,1467.4268029938935,1497.0186435878372,1470.0195297933994,0.6296363399753014,0.37036366002469856
1994,1994-95,1994-11-26,Blackburn,QPR,4.0,0.0,1635.9469728199597,1487.2001926706685,1640.5706339029346,1482.5765315876936,0.7688169458512514,0.23118305414874862
1994,1994-95,1994-11-27,Aston Villa,Sheffield Weds,1.0,1.0,1447.7722934947863,1525.4341062072529,1448.2802038936602,1524.926195808379,0.4746044800563068,0.5253955199436933
1994,1994-95,1994-12-03,Leicester,Aston Villa,1.0,1.0,1443.7041061942036,1448.2802038936602,1442.1222732580584,1449.8620368298054,0.5790916468072599,0.4209083531927401
1994,1994-95,1994-12-03,Tottenham,Newcastle,4.0,2.0,1446.420860078897,1615.5184602922527,1459.461650507722,1602.4776698634278,0.34796047855874823,0.6520395214412518
1994,1994-95,1994-12-03,Nott'm Forest,Arsenal,2.0,2.0,1528.2307058042788,1533.3096051956777,1526.6629857723901,1534.8773252275664,0.5783860015944322,0.4216139984055678
1994,1994-95,1994-12-03,Coventry,Liverpool,1.0,1.0,1510.4122631925086,1534.2914988069629,1509.376353544144,1535.3274084553275,0.5517954824182367,0.4482045175817633
1994,1994-95,1994-12-03,Ipswich,Man City,1.0,2.0,1402.1441745373158,1505.503457527572,1393.385716217468,1514.26191584742,0.43792291599239563,0.5620770840076044
1994,1994-95,1994-12-03,Man United,Norwich,1.0,0.0,1655.4201297753957,1493.0265827974804,1659.7704528348117,1488.6762597380643,0.7824838470292033,0.21751615297079674
1994,1994-95,1994-12-03,Wimbledon,Blackburn,0.0,3.0,1510.8841165485967,1640.5706339029346,1502.8633847439164,1648.5913657076148,0.4010365902340164,0.5989634097659836
1994,1994-95,1994-12-03,Southampton,Chelsea,0.0,1.0,1470.0195297933994,1497.1529231517861,1459.0763645104648,1508.0960884347207,0.5471582641467321,0.4528417358532679
1994,1994-95,1994-12-03,Sheffield Weds,Crystal Palace,1.0,0.0,1524.926195808379,1497.0186435878372,1532.4486580035182,1489.496181392698,0.6238768902430311,0.37612310975696894
1994,1994-95,1994-12-04,Everton,Leeds,3.0,0.0,1429.6146691857884,1562.1091179500472,1441.6714643649268,1550.0523227709089,0.3971602410430817,0.6028397589569183
1994,1994-95,1994-12-04,QPR,West Ham,2.0,1.0,1482.5765315876936,1454.6930932347311,1490.0996452446238,1447.1699795778009,0.6238443171534878,0.37615568284651224
1994,1994-95,1994-12-10,Norwich,Chelsea,3.0,0.0,1488.6762597380643,1508.0960884347207,1497.5135509547206,1499.2587972180645,0.5581354391671913,0.4418645608328087
1994,1994-95,1994-12-10,Aston Villa,Everton,0.0,0.0,1449.8620368298054,1441.6714643649268,1447.9241736698857,1443.6093275248465,0.5968931579959875,0.4031068420040125
1994,1994-95,1994-12-10,Blackburn,Southampton,3.0,2.0,1648.5913657076148,1459.0763645104648,1652.4336711864637,1455.234059031616,0.8078847260575556,0.19211527394244443
1994,1994-95,1994-12-10,Leeds,West Ham,2.0,2.0,1550.0523227709089,1447.1699795778009,1545.6799247883819,1451.5423775603279,0.7186198991263535,0.2813801008736465
1994,1994-95,1994-12-10,Nott'm Forest,Ipswich,4.0,1.0,1526.6629857723901,1393.385716217468,1531.610740072056,1388.437961917802,0.7526122850167073,0.2473877149832927
1994,1994-95,1994-12-10,QPR,Man United,2.0,3.0,1490.0996452446238,1659.7704528348117,1483.1554008928647,1666.714697186571,0.34721221758795295,0.652787782412047
1994,1994-95,1994-12-10,Tottenham,Sheffield Weds,3.0,1.0,1459.461650507722,1532.4486580035182,1469.8352726345197,1522.0750358767204,0.4813188936601122,0.5186811063398877
1994,1994-95,1994-12-10,Wimbledon,Coventry,2.0,0.0,1502.8633847439164,1509.376353544144,1511.335951932978,1500.9037863550823,0.576371640546918,0.42362835945308197
1994,1994-95,1994-12-10,Newcastle,Leicester,3.0,1.0,1602.4776698634278,1442.1222732580584,1606.8680634968725,1437.7318796246136,0.7804803183277643,0.21951968167223568
1994,1994-95,1994-12-11,Liverpool,Crystal Palace,0.0,0.0,1535.3274084553275,1489.496181392698,1532.3721809904869,1492.4514088575386,0.6477613732420319,0.35223862675796813
1994,1994-95,1994-12-12,Man City,Arsenal,1.0,2.0,1514.26191584742,1534.8773252275664,1503.1331668885407,1546.0060741864456,0.5564374479439625,0.44356255205603745
1994,1994-95,1994-12-16,Ipswich,Wimbledon,2.0,2.0,1388.437961917802,1511.335951932978,1390.2287902088547,1509.5451236419256,0.4104585854473707,0.5895414145526293
1994,1994-95,1994-12-17,Coventry,Newcastle,0.0,0.0,1500.9037863550823,1606.8680634968725,1502.219080031225,1605.5527698207297,0.43423531619285594,0.5657646838071441
1994,1994-95,1994-12-17,Arsenal,Leeds,1.0,3.0,1546.0060741864456,1545.6799247883819,1534.286989230535,1557.3990097442925,0.5859542477955297,0.41404575220447026
1994,1994-95,1994-12-17,Crystal Palace,Norwich,0.0,1.0,1492.4514088575386,1497.5135509547206,1480.8832183695554,1509.0817414427038,0.5784095243991594,0.4215904756008406
1994,1994-95,1994-12-17,Everton,Tottenham,0.0,0.0,1443.6093275248465,1469.8352726345197,1442.6402825554117,1470.8043176039546,0.5484522484717481,0.4515477515282519
1994,1994-95,1994-12-17,Leicester,Blackburn,0.0,0.0,1437.7318796246136,1652.4336711864637,1441.9118913369807,1648.2536594740966,0.29099941438164334,0.7090005856183567
1994,1994-95,1994-12-17,Sheffield Weds,QPR,0.0,2.0,1522.0750358767204,1483.1554008928647,1509.3024160315701,1495.928020738015,0.6386309922575146,0.36136900774248537
1994,1994-95,1994-12-17,Man United,Nott'm Forest,1.0,2.0,1666.714697186571,1531.610740072056,1651.6233994822,1546.7020377764268,0.7545648852185378,0.24543511478146218
1994,1994-95,1994-12-17,West Ham,Man City,3.0,0.0,1451.5423775603279,1503.1331668885407,1461.3003882730754,1493.375156175793,0.512099464362622,0.487900535637378
1994,1994-95,1994-12-18,Chelsea,Liverpool,0.0,0.0,1499.2587972180645,1532.3721809904869,1498.4864792767007,1533.1444989318506,0.5386158970681871,0.46138410293181287
1994,1994-95,1994-12-19,Southampton,Aston Villa,2.0,1.0,1455.234059031616,1447.9241736698857,1463.3206041166484,1439.8376285848533,0.595672745748384,0.404327254251616
1994,1994-95,1994-12-26,Leeds,Newcastle,0.0,0.0,1557.3990097442925,1605.5527698207297,1557.0581796184579,1605.8935999465643,0.5170415062917328,0.48295849370826716
1994,1994-95,1994-12-26,Arsenal,Aston Villa,0.0,0.0,1534.286989230535,1439.8376285848533,1530.1129754121444,1444.011642403244,0.7087006909195303,0.29129930908046975
1994,1994-95,1994-12-26,Chelsea,Man United,2.0,3.0,1498.4864792767007,1651.6233994822,1491.1047561458572,1659.0051226130436,0.3690861565421735,0.6309138434578265
1994,1994-95,1994-12-26,Coventry,Nott'm Forest,0.0,0.0,1502.219080031225,1546.7020377764268,1501.772760366755,1547.148357440897,0.5223159832235111,0.47768401677648886
1994,1994-95,1994-12-26,Crystal Palace,QPR,0.0,0.0,1480.8832183695554,1495.928020738015,1479.5964767089533,1497.214762398617,0.5643370830300981,0.4356629169699019
1994,1994-95,1994-12-26,Leicester,Liverpool,1.0,2.0,1441.9118913369807,1533.1444989318506,1432.808424368672,1542.2479659001594,0.455173348415445,0.544826651584555
1994,1994-95,1994-12-26,Man City,Blackburn,1.0,3.0,1493.375156175793,1648.2536594740966,1486.0400618680019,1655.5887537818878,0.3667547153895619,0.6332452846104382
1994,1994-95,1994-12-26,Norwich,Tottenham,0.0,2.0,1509.0817414427038,1470.8043176039546,1496.326193682507,1483.5598653641514,0.637777388009841,0.36222261199015904
1994,1994-95,1994-12-26,Southampton,Wimbledon,2.0,3.0,1463.3206041166484,1509.5451236419256,1452.9243215529937,1519.9414062055803,0.5198141281827345,0.48018587181726546
1994,1994-95,1994-12-26,West Ham,Ipswich,1.0,1.0,1461.3003882730754,1390.2287902088547,1457.69718141751,1393.8319970644202,0.6801603427782817,0.31983965722171825
1994,1994-95,1994-12-26,Everton,Sheffield Weds,1.0,4.0,1442.6402825554117,1509.3024160315701,1432.8320106727256,1519.1106879142562,0.49041359413430957,0.5095864058656905
1994,1994-95,1994-12-27,Nott'm Forest,Norwich,1.0,0.0,1547.148357440897,1496.326193682507,1554.062587974109,1489.411963149295,0.6542884733393999,0.3457115266606001
1994,1994-95,1994-12-27,Tottenham,Crystal Palace,0.0,0.0,1483.5598653641514,1479.5964767089533,1481.739372253877,1481.4169698192277,0.5910246555137146,0.40897534448628536
1994,1994-95,1994-12-28,Ipswich,Arsenal,0.0,2.0,1393.8319970644202,1530.1129754121444,1385.9929292572886,1537.952043219276,0.39195339035657667,0.6080466096434234
1994,1994-95,1994-12-28,Aston Villa,Chelsea,3.0,0.0,1444.011642403244,1491.1047561458572,1453.6403231517318,1481.4760753973694,0.5185659625756096,0.4814340374243904
1994,1994-95,1994-12-28,Wimbledon,West Ham,1.0,0.0,1519.9414062055803,1457.69718141751,1526.5612793681366,1451.0773082549536,0.6690063418721859,0.3309936581278141
1994,1994-95,1994-12-28,Liverpool,Man City,2.0,0.0,1542.2479659001594,1486.0400618680019,1549.0226215838725,1479.2654061842888,0.6612672158143501,0.3387327841856499
1994,1994-95,1994-12-28,Sheffield Weds,Coventry,5.0,1.0,1519.1106879142562,1501.772760366755,1526.9207739878289,1493.9626742931823,0.6094956963213713,0.39050430367862865
1994,1994-95,1994-12-28,QPR,Southampton,2.0,2.0,1497.214762398617,1452.9243215529937,1494.300062152322,1455.8390217992887,0.6457350123147492,0.35426498768525083
1994,1994-95,1994-12-28,Man United,Leicester,1.0,1.0,1659.0051226130436,1432.808424368672,1652.2341174277606,1439.579429553955,0.8385502592641466,0.1614497407358534
1994,1994-95,1994-12-31,Arsenal,QPR,1.0,3.0,1537.952043219276,1494.300062152322,1525.054167156296,1507.197938215302,0.6448938031490041,0.35510619685099587
1994,1994-95,1994-12-31,Chelsea,Wimbledon,1.0,1.0,1481.4760753973694,1526.5612793681366,1481.0470565641976,1526.9902982013084,0.5214509416585876,0.47854905834141237
1994,1994-95,1994-12-31,Coventry,Tottenham,0.0,4.0,1493.9626742931823,1481.739372253877,1481.9133543918722,1493.7886921551872,0.6024659950655098,0.3975340049344902
1994,1994-95,1994-12-31,Crystal Palace,Blackburn,0.0,1.0,1481.4169698192277,1655.5887537818878,1474.5897075644089,1662.4160160367067,0.34136311274094183,0.6586368872590582
1994,1994-95,1994-12-31,Everton,Ipswich,4.0,1.0,1432.8320106727256,1385.9929292572886,1439.8503309874825,1378.9746089425316,0.6490839842621514,0.3509160157378486
1994,1994-95,1994-12-31,Leeds,Liverpool,0.0,2.0,1557.0581796184579,1549.0226215838725,1545.124610953665,1560.9561902486653,0.5966784332396443,0.4033215667603557
1994,1994-95,1994-12-31,Leicester,Sheffield Weds,0.0,1.0,1439.579429553955,1526.9207739878289,1430.3647562353833,1536.1354473064005,0.4607336659285761,0.5392663340714239
1994,1994-95,1994-12-31,Man City,Aston Villa,2.0,2.0,1479.2654061842888,1453.6403231517318,1476.849630288889,1456.0560990471315,0.6207887947699837,0.3792112052300163
1994,1994-95,1994-12-31,Norwich,Newcastle,2.0,1.0,1489.411963149295,1605.8935999465643,1501.0234639830205,1594.2820991128388,0.41942495831372334,0.5805750416862767
1994,1994-95,1994-12-31,Southampton,Man United,2.0,2.0,1455.8390217992887,1652.2341174277606,1459.5748158120518,1648.4983234149975,0.3132102993618478,0.6867897006381523
1994,1994-95,1994-12-31,West Ham,Nott'm Forest,3.0,1.0,1451.0773082549536,1554.062587974109,1462.3082497725904,1542.831646456472,0.4384529241181503,0.5615470758818497
1994,1994-95,1995-01-02,Newcastle,Man City,0.0,0.0,1594.2820991128388,1476.849630288889,1589.5772595068065,1481.5544698949213,0.735241980301616,0.264758019698384
1994,1994-95,1995-01-02,Blackburn,West Ham,4.0,2.0,1662.4160160367067,1462.3082497725904,1666.0725853472409,1458.6516804620562,0.8171715344732942,0.18282846552670584
1994,1994-95,1995-01-02,Ipswich,Leicester,4.0,1.0,1378.9746089425316,1430.3647562353833,1388.7268481763176,1420.6125170015973,0.5123880383106973,0.48761196168930265
1994,1994-95,1995-01-02,Liverpool,Norwich,4.0,0.0,1560.9561902486653,1501.0234639830205,1567.6351243768302,1494.3445298548556,0.6660532935917505,0.3339467064082495
1994,1994-95,1995-01-02,Wimbledon,Everton,2.0,1.0,1526.9902982013084,1439.8503309874825,1532.991525188165,1433.8491040006259,0.6999386506571657,0.30006134934283435
1994,1994-95,1995-01-02,Nott'm Forest,Crystal Palace,1.0,0.0,1542.831646456472,1474.5897075644089,1549.2995167767758,1468.121837244105,0.6766064839848179,0.32339351601518207
1994,1994-95,1995-01-02,Sheffield Weds,Southampton,1.0,1.0,1536.1354473064005,1459.5748158120518,1532.395554460117,1463.3147086583353,0.6869946423141747,0.31300535768582527
1994,1994-95,1995-01-02,Tottenham,Arsenal,1.0,0.0,1493.7886921551872,1525.054167156296,1502.9635265783772,1515.879332733106,0.5412582788404956,0.4587417211595044
1994,1994-95,1995-01-02,Aston Villa,Leeds,0.0,0.0,1456.0560990471315,1545.124610953665,1456.8908113254934,1544.2898986753032,0.45826438608190867,0.5417356139180913
1994,1994-95,1995-01-03,Man United,Coventry,2.0,0.0,1648.4983234149975,1481.9133543918722,1652.7670741054678,1477.6446037014018,0.7865624654764867,0.21343753452351333
1994,1994-95,1995-01-14,Chelsea,Sheffield Weds,1.0,1.0,1481.0470565641976,1532.395554460117,1480.7980977714085,1532.644513252906,0.5124479396394532,0.48755206036054677
1994,1994-95,1995-01-14,Arsenal,Everton,1.0,1.0,1515.879332733106,1433.8491040006259,1512.004834936895,1437.7236017968369,0.6937248898105554,0.30627511018944464
1994,1994-95,1995-01-14,Crystal Palace,Leicester,2.0,0.0,1468.121837244105,1420.6125170015973,1475.1225917121797,1413.6117625335228,0.6499622765962736,0.3500377234037264
1994,1994-95,1995-01-14,Blackburn,Nott'm Forest,3.0,0.0,1666.0725853472409,1549.2995167767758,1671.382536881995,1543.9895652420216,0.734502423262287,0.265497576737713
1994,1994-95,1995-01-14,Aston Villa,QPR,2.0,1.0,1456.8908113254934,1507.197938215302,1466.6119003679617,1497.4768491728337,0.5139455478765872,0.4860544521234128
1994,1994-95,1995-01-14,Norwich,Wimbledon,1.0,2.0,1494.3445298548556,1532.991525188165,1483.730713616883,1543.6053414261378,0.5306908118986381,0.4693091881013619
1994,1994-95,1995-01-14,Man City,Coventry,0.0,0.0,1481.5544698949213,1477.6446037014018,1479.7354662715018,1479.4636073248214,0.5909501811709817,0.40904981882901825
1994,1994-95,1995-01-14,West Ham,Tottenham,1.0,2.0,1458.6516804620562,1502.9635265783772,1448.2004457280873,1513.4147613123462,0.5225617366984512,0.4774382633015488
1994,1994-95,1995-01-14,Liverpool,Ipswich,0.0,1.0,1567.6351243768302,1388.7268481763176,1551.6705300242545,1404.6914425288933,0.7982297176287849,0.20177028237121508
1994,1994-95,1995-01-14,Leeds,Southampton,0.0,0.0,1544.2898986753032,1463.3147086583353,1540.4412391235996,1467.1633682100392,0.6924329775851845,0.3075670224148155
1994,1994-95,1995-01-15,Newcastle,Man United,1.0,1.0,1589.5772595068065,1652.7670741054678,1589.6690671715983,1652.675266440676,0.49540961676041106,0.5045903832395889
1994,1994-95,1995-01-21,Coventry,Arsenal,0.0,1.0,1479.4636073248214,1512.004834936895,1468.674921729278,1522.7935205324384,0.5394342797771794,0.4605657202228206
1994,1994-95,1995-01-21,Everton,Crystal Palace,3.0,1.0,1437.7236017968369,1475.1225917121797,1447.0740084554282,1465.7721850535884,0.5324796670704345,0.4675203329295655
1994,1994-95,1995-01-21,Ipswich,Chelsea,2.0,2.0,1404.6914425288933,1480.7980977714085,1405.1546975150372,1480.3348427852645,0.47683725069279814,0.5231627493072019
1994,1994-95,1995-01-21,Nott'm Forest,Aston Villa,1.0,2.0,1543.9895652420216,1466.6119003679617,1530.2294632465344,1480.372002363449,0.6880050997743611,0.3119949002256389
1994,1994-95,1995-01-21,Sheffield Weds,Newcastle,0.0,0.0,1532.644513252906,1589.6690671715983,1532.5588751241355,1589.7547053003689,0.504281906438529,0.495718093561471
1994,1994-95,1995-01-22,Man United,Blackburn,1.0,0.0,1652.675266440676,1671.382536881995,1661.4923306943108,1662.5654726283603,0.5591467873182657,0.4408532126817343
1994,1994-95,1995-01-23,West Ham,Sheffield Weds,0.0,2.0,1448.2004457280873,1532.5588751241355,1438.900391245006,1541.8589296072169,0.46500272415407246,0.5349972758459276
1994,1994-95,1995-01-24,Arsenal,Southampton,1.0,1.0,1522.7935205324384,1467.1633682100392,1519.583083336205,1470.3738054062726,0.6605218598116666,0.33947814018833344
1994,1994-95,1995-01-24,Leeds,QPR,4.0,0.0,1540.4412391235996,1497.4768491728337,1547.5615019619406,1490.3565863344927,0.6439868580829524,0.3560131419170476
1994,1994-95,1995-01-24,Liverpool,Everton,0.0,0.0,1551.6705300242545,1447.0740084554282,1547.258312621332,1451.4862258583507,0.7206108701461239,0.2793891298538761
1994,1994-95,1995-01-25,Aston Villa,Tottenham,1.0,0.0,1480.372002363449,1513.4147613123462,1489.5976638328325,1504.1890998429626,0.5387169265308254,0.46128307346917463
1994,1994-95,1995-01-25,Chelsea,Nott'm Forest,0.0,2.0,1480.3348427852645,1530.2294632465344,1470.04406857282,1540.520237458979,0.5145387106222248,0.4854612893777752
1994,1994-95,1995-01-25,Crystal Palace,Man United,1.0,1.0,1465.7721850535884,1661.4923306943108,1469.491251535209,1657.7732642126903,0.3140466759189787,0.6859533240810213
1994,1994-95,1995-01-25,Man City,Leicester,0.0,1.0,1479.7354662715018,1413.6117625335228,1466.256812501207,1427.0904163038176,0.6739326885147378,0.32606731148526225
1994,1994-95,1995-01-25,Newcastle,Wimbledon,2.0,1.0,1589.7547053003689,1543.6053414261378,1596.7911230747886,1536.568923651718,0.6481791112790098,0.35182088872099015
1994,1994-95,1995-01-25,Norwich,Coventry,2.0,2.0,1483.730713616883,1468.674921729278,1481.6034239383441,1470.8022114078167,0.6063644839269385,0.39363551607306146
1994,1994-95,1995-01-28,Blackburn,Ipswich,4.0,1.0,1662.5654726283603,1405.1546975150372,1665.3370036690033,1402.3831664743943,0.8614234479678508,0.13857655203214925
1994,1994-95,1995-02-01,Blackburn,Leeds,1.0,1.0,1665.3370036690033,1547.5615019619406,1660.6244798563673,1552.2740257745766,0.7356261906317981,0.2643738093682019
1994,1994-95,1995-02-01,Newcastle,Everton,2.0,0.0,1596.7911230747886,1451.4862258583507,1601.485589450398,1446.7917594827413,0.765276681219532,0.23472331878046804
1994,1994-95,1995-02-04,Man United,Aston Villa,1.0,0.0,1657.7732642126903,1489.5976638328325,1662.011351653828,1485.3595763916949,0.7880956279431147,0.21190437205688528
1994,1994-95,1995-02-04,Everton,Norwich,2.0,1.0,1446.7917594827413,1481.6034239383441,1456.0680483916099,1472.3271350294756,0.5361855545565684,0.46381444544343164
1994,1994-95,1995-02-04,Ipswich,Crystal Palace,0.0,2.0,1402.3831664743943,1469.491251535209,1392.5877250690064,1479.2866929405968,0.4897720702693909,0.5102279297306092
1994,1994-95,1995-02-04,Leicester,West Ham,1.0,2.0,1427.0904163038176,1438.900391245006,1415.7122225873816,1450.278584961442,0.5689096858218001,0.4310903141781999
1994,1994-95,1995-02-04,Coventry,Chelsea,2.0,2.0,1470.8022114078167,1470.04406857282,1469.0710627154988,1471.7752172651378,0.5865574346158957,0.4134425653841043
1994,1994-95,1995-02-04,Nott'm Forest,Liverpool,1.0,1.0,1540.520237458979,1547.258312621332,1538.999133195088,1548.7794168852229,0.5760552131945454,0.42394478680545455
1994,1994-95,1995-02-04,QPR,Newcastle,3.0,0.0,1490.3565863344927,1601.485589450398,1501.817665303996,1590.0245104808948,0.42694605152483894,0.5730539484751611
1994,1994-95,1995-02-04,Sheffield Weds,Arsenal,3.0,1.0,1541.8589296072169,1519.583083336205,1549.5341357464915,1511.9078771969303,0.6162396930362622,0.38376030696373775
1994,1994-95,1995-02-04,Wimbledon,Leeds,0.0,0.0,1536.568923651718,1552.2740257745766,1535.3008768291602,1553.5420725971344,0.5634023411278964,0.43659765887210356
